w,h,c,n,k,f_w,f_h,pad_w,pad_h,stride_w,stride_h,precision,fwd_time(usec),fwd_algo,pad_kernels
16,16,1,16,4,3,3,0,0,3,3,float,7,GEMM,0.0
16,16,2,64,32,5,5,0,0,3,2,float,10,IMPLICIT_GEMM,0.0
48,32,8,8,8,5,5,1,0,1,2,float,26,IMPLICIT_PRECOMP_GEMM,0.0
256,192,1,16,64,3,3,1,1,1,1,float,676,IMPLICIT_PRECOMP_GEMM,0.0
320,320,64,16,32,5,5,0,0,2,3,float,4179,IMPLICIT_PRECOMP_GEMM,0.0
96,96,64,32,8,5,5,1,0,3,2,float,749,IMPLICIT_PRECOMP_GEMM,0.0
640,480,64,2,2,3,3,1,1,3,5,float,295,IMPLICIT_PRECOMP_GEMM,0.0
600,480,32,16,1,5,5,1,0,2,1,float,6135,GEMM,0.0
160,160,2,16,16,3,3,1,1,3,5,float,16,IMPLICIT_GEMM,0.0
160,160,2,2,16,5,5,1,1,5,1,float,13,IMPLICIT_GEMM,0.0
40,30,4,32,8,3,3,0,0,1,3,float,12,IMPLICIT_GEMM,0.0
72,64,16,2,16,3,3,0,1,5,2,float,10,IMPLICIT_GEMM,0.0
16,16,64,8,1,5,5,0,0,2,1,float,27,FFT_TILING,0.0
72,64,1,1,1,5,5,0,1,1,5,float,6,IMPLICIT_GEMM,0.0
64,64,32,4,64,5,5,0,1,3,2,float,79,IMPLICIT_PRECOMP_GEMM,0.0
32,32,2,32,4,3,3,0,0,3,3,float,8,GEMM,0.0
96,96,2,64,16,5,5,0,0,5,5,float,29,IMPLICIT_GEMM,0.0
600,480,1,2,2,3,3,1,1,1,5,float,31,IMPLICIT_GEMM,0.0
48,32,32,64,1,3,3,0,1,2,2,float,70,GEMM,0.0
48,32,2,16,16,5,5,1,1,3,1,float,11,IMPLICIT_GEMM,0.0
160,160,64,8,2,3,3,0,1,5,3,float,138,IMPLICIT_GEMM,0.0
32,32,4,64,8,5,5,0,0,1,2,float,31,IMPLICIT_PRECOMP_GEMM,0.0
160,160,4,16,2,5,5,1,1,1,2,float,128,IMPLICIT_GEMM,0.0
640,480,4,1,8,3,3,1,0,5,2,float,25,IMPLICIT_GEMM,0.0
96,96,64,2,4,5,5,0,0,2,1,float,218,GEMM,0.0
240,240,32,16,32,3,3,1,1,1,2,float,1283,IMPLICIT_PRECOMP_GEMM,0.0
320,320,32,4,8,3,3,1,0,2,1,float,528,IMPLICIT_PRECOMP_GEMM,0.0
40,30,1,1,32,3,3,0,0,1,2,float,10,IMPLICIT_GEMM,0.0
240,64,4,64,8,3,3,0,0,3,3,float,76,IMPLICIT_GEMM,0.0
64,64,32,1,1,3,3,1,0,2,1,float,44,GEMM,0.0
720,364,16,32,64,5,5,0,0,3,2,float,8582,IMPLICIT_PRECOMP_GEMM,0.0
40,30,1,1,64,3,3,1,0,5,3,float,10,IMPLICIT_GEMM,0.0
40,30,2,32,64,5,5,1,0,3,3,float,15,IMPLICIT_GEMM,0.0
256,192,32,1,1,3,3,1,0,1,1,float,103,GEMM,0.0
600,480,8,16,1,3,3,1,0,1,1,float,2993,IMPLICIT_PRECOMP_GEMM,0.0
40,30,16,32,2,3,3,0,0,2,3,float,24,GEMM,0.0
48,32,8,2,8,3,3,0,1,1,2,float,11,IMPLICIT_GEMM,0.0
160,160,64,1,32,5,5,1,1,1,3,float,282,IMPLICIT_PRECOMP_GEMM,0.0
256,192,16,2,2,3,3,0,1,3,5,float,22,IMPLICIT_GEMM,0.0
720,364,32,1,32,3,3,1,1,1,3,float,286,IMPLICIT_PRECOMP_GEMM,0.0
600,480,4,64,1,3,3,1,0,1,5,float,1473,IMPLICIT_PRECOMP_GEMM,0.0
240,240,1,16,2,5,5,1,1,2,1,float,91,GEMM,0.0
600,480,1,64,4,5,5,1,1,3,5,float,493,IMPLICIT_GEMM,0.0
400,300,1,32,64,5,5,0,1,2,2,float,765,IMPLICIT_PRECOMP_GEMM,0.0
320,320,64,4,16,3,3,0,1,3,2,float,393,IMPLICIT_PRECOMP_GEMM,0.0
240,240,4,2,2,3,3,0,0,5,5,float,10,IMPLICIT_GEMM,0.0
640,480,1,32,32,3,3,0,0,2,1,float,2197,IMPLICIT_PRECOMP_GEMM,0.0
400,300,8,32,32,5,5,0,1,5,2,float,839,IMPLICIT_PRECOMP_GEMM,0.0
256,256,1,2,64,5,5,1,1,3,5,float,22,IMPLICIT_GEMM,0.0
320,320,32,8,8,5,5,0,0,3,2,float,929,IMPLICIT_PRECOMP_GEMM,0.0
256,192,64,8,4,3,3,0,1,3,5,float,359,GEMM,0.0
240,64,1,4,8,3,3,0,1,3,3,float,11,IMPLICIT_PRECOMP_GEMM,0.0
240,240,8,4,64,3,3,0,1,1,5,float,65,IMPLICIT_PRECOMP_GEMM,0.0
600,480,16,8,2,5,5,1,1,3,1,float,2466,IMPLICIT_PRECOMP_GEMM,0.0
240,240,8,1,8,5,5,0,1,5,1,float,44,IMPLICIT_GEMM,0.0
160,160,1,2,1,3,3,0,1,1,2,float,7,GEMM,0.0
16,16,1,16,16,3,3,1,0,3,5,float,12,GEMM,0.0
240,64,1,8,32,3,3,1,0,3,2,float,16,IMPLICIT_GEMM,0.0
400,300,16,64,4,3,3,1,0,3,3,float,1407,IMPLICIT_PRECOMP_GEMM,0.0
240,240,4,8,16,5,5,1,0,5,2,float,62,IMPLICIT_PRECOMP_GEMM,0.0
48,32,1,32,4,3,3,1,0,3,1,float,7,GEMM,0.0
320,320,1,4,2,5,5,1,1,1,2,float,74,IMPLICIT_PRECOMP_GEMM,0.0
16,16,64,64,32,5,5,1,1,2,2,float,99,IMPLICIT_PRECOMP_GEMM,0.0
240,64,32,16,4,3,3,0,1,2,5,float,173,IMPLICIT_GEMM,0.0
256,192,1,32,64,3,3,1,1,2,1,float,673,IMPLICIT_PRECOMP_GEMM,0.0
400,300,2,8,2,3,3,1,0,5,5,float,18,IMPLICIT_GEMM,0.0
48,32,4,4,16,3,3,1,1,5,5,float,10,IMPLICIT_GEMM,0.0
160,160,4,16,1,5,5,1,0,1,2,float,178,IMPLICIT_PRECOMP_GEMM,0.0
32,32,64,64,8,5,5,1,1,3,2,float,237,IMPLICIT_PRECOMP_GEMM,0.0
320,320,4,2,16,5,5,0,0,2,2,float,61,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,32,16,3,3,1,1,1,1,float,10,IMPLICIT_GEMM,0.0
256,256,8,4,1,3,3,1,0,1,3,float,74,IMPLICIT_PRECOMP_GEMM,0.0
240,64,16,1,1,3,3,1,0,3,1,float,14,IMPLICIT_GEMM,0.0
72,64,2,2,32,5,5,0,0,3,5,float,11,IMPLICIT_GEMM,0.0
40,30,16,2,4,5,5,0,0,1,5,float,46,IMPLICIT_GEMM,0.0
160,160,2,8,2,3,3,1,1,5,3,float,9,IMPLICIT_GEMM,0.0
32,32,1,64,16,3,3,1,1,3,3,float,12,GEMM,0.0
240,240,32,32,2,3,3,1,0,1,2,float,2421,IMPLICIT_PRECOMP_GEMM,0.0
160,160,64,32,4,5,5,0,0,3,5,float,1357,IMPLICIT_GEMM,0.0
400,300,8,8,8,3,3,0,1,1,1,float,659,IMPLICIT_PRECOMP_GEMM,0.0
600,480,2,16,64,5,5,0,1,1,3,float,1716,IMPLICIT_PRECOMP_GEMM,0.0
72,64,32,1,8,5,5,0,1,5,3,float,42,IMPLICIT_GEMM,0.0
400,300,4,2,1,3,3,1,1,1,1,float,148,IMPLICIT_PRECOMP_GEMM,0.0
240,64,16,8,16,5,5,1,1,2,5,float,80,IMPLICIT_PRECOMP_GEMM,0.0
640,480,1,4,4,3,3,0,0,3,3,float,41,IMPLICIT_GEMM,0.0
96,96,8,16,16,3,3,1,0,2,3,float,34,IMPLICIT_GEMM,0.0
600,480,1,8,32,3,3,1,0,2,1,float,521,IMPLICIT_PRECOMP_GEMM,0.0
600,480,1,64,4,3,3,1,1,3,5,float,238,GEMM,0.0
600,480,64,16,2,3,3,1,1,5,5,float,1709,IMPLICIT_PRECOMP_GEMM,0.0
40,30,4,2,2,5,5,0,0,5,2,float,11,IMPLICIT_PRECOMP_GEMM,0.0
256,192,8,16,4,5,5,1,1,3,1,float,499,IMPLICIT_PRECOMP_GEMM,0.0
48,32,8,4,16,3,3,1,0,5,3,float,10,IMPLICIT_GEMM,0.0
48,32,2,32,8,5,5,0,0,3,3,float,11,IMPLICIT_GEMM,0.0
72,64,2,2,4,5,5,1,1,3,1,float,10,IMPLICIT_GEMM,0.0
64,64,32,32,64,5,5,0,1,3,5,float,148,IMPLICIT_PRECOMP_GEMM,0.0
600,480,32,1,2,3,3,1,1,1,5,float,168,IMPLICIT_PRECOMP_GEMM,0.0
160,160,64,1,64,5,5,1,0,3,3,float,156,IMPLICIT_PRECOMP_GEMM,0.0
16,16,8,16,64,5,5,0,1,1,2,float,17,IMPLICIT_GEMM,0.0
64,64,64,64,4,5,5,0,0,3,2,float,902,GEMM,0.0
96,96,64,4,64,5,5,1,1,5,2,float,161,IMPLICIT_PRECOMP_GEMM,0.0
96,96,8,4,4,5,5,1,0,3,5,float,16,IMPLICIT_GEMM,0.0
16,16,2,2,64,5,5,0,1,3,2,float,10,IMPLICIT_GEMM,0.0
64,64,32,32,16,3,3,1,0,2,5,float,53,IMPLICIT_PRECOMP_GEMM,0.0
320,320,4,8,1,5,5,1,1,1,2,float,419,IMPLICIT_PRECOMP_GEMM,0.0
256,256,64,64,2,3,3,0,1,5,1,float,5298,IMPLICIT_GEMM,0.0
48,32,1,8,1,3,3,1,1,2,3,float,9,IMPLICIT_GEMM,0.0
600,480,4,16,2,5,5,0,1,1,3,float,1035,GEMM,0.0
256,256,2,64,16,3,3,1,1,3,1,float,449,IMPLICIT_PRECOMP_GEMM,0.0
160,160,64,16,1,3,3,1,1,3,5,float,197,GEMM,0.0
640,480,32,4,8,3,3,1,1,5,2,float,433,IMPLICIT_PRECOMP_GEMM,0.0
600,480,1,4,32,5,5,1,0,3,5,float,59,IMPLICIT_GEMM,0.0
160,160,8,1,64,5,5,1,1,3,5,float,30,IMPLICIT_GEMM,0.0
720,364,8,64,2,3,3,1,1,5,1,float,2859,IMPLICIT_PRECOMP_GEMM,0.0
256,192,4,16,32,5,5,1,0,2,3,float,144,IMPLICIT_PRECOMP_GEMM,0.0
64,64,64,1,8,5,5,1,1,3,3,float,87,GEMM,0.0
240,240,1,8,1,3,3,1,0,3,1,float,40,IMPLICIT_GEMM,0.0
96,96,64,4,64,3,3,1,0,2,1,float,192,IMPLICIT_PRECOMP_GEMM,0.0
640,480,1,16,8,5,5,1,1,1,3,float,576,IMPLICIT_PRECOMP_GEMM,0.0
256,192,64,4,8,5,5,1,1,5,1,float,593,IMPLICIT_PRECOMP_GEMM,0.0
600,480,32,32,32,5,5,1,0,3,5,float,4901,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,64,4,3,3,1,0,2,2,float,7,IMPLICIT_GEMM,0.0
320,320,1,8,4,5,5,0,0,5,5,float,22,IMPLICIT_GEMM,0.0
32,32,1,4,64,5,5,0,1,5,1,float,12,IMPLICIT_GEMM,0.0
256,256,8,32,8,5,5,1,0,1,3,float,1154,IMPLICIT_PRECOMP_GEMM,0.0
400,300,32,64,1,3,3,1,1,5,5,float,1422,IMPLICIT_GEMM,0.0
256,192,4,8,16,3,3,0,1,2,3,float,50,IMPLICIT_GEMM,0.0
400,300,1,2,2,3,3,0,0,3,5,float,9,IMPLICIT_GEMM,0.0
240,240,32,1,16,5,5,0,0,5,2,float,100,IMPLICIT_GEMM,0.0
240,64,1,2,2,3,3,0,0,2,1,float,10,IMPLICIT_GEMM,0.0
256,192,2,1,64,5,5,0,1,2,3,float,32,IMPLICIT_GEMM,0.0
96,96,64,1,4,3,3,0,0,2,5,float,49,IMPLICIT_PRECOMP_GEMM,0.0
240,64,4,2,32,3,3,1,1,5,2,float,11,IMPLICIT_GEMM,0.0
32,32,2,8,16,5,5,1,0,3,5,float,11,IMPLICIT_GEMM,0.0
72,64,16,4,1,3,3,1,1,2,3,float,13,IMPLICIT_GEMM,0.0
64,64,16,4,64,5,5,0,0,2,1,float,66,IMPLICIT_PRECOMP_GEMM,0.0
40,30,16,32,64,5,5,0,1,5,1,float,68,IMPLICIT_PRECOMP_GEMM,0.0
240,240,8,8,2,5,5,0,0,5,5,float,66,IMPLICIT_GEMM,0.0
256,256,2,1,8,3,3,0,0,1,2,float,16,IMPLICIT_GEMM,0.0
256,256,8,64,16,3,3,1,1,2,5,float,333,IMPLICIT_PRECOMP_GEMM,0.0
40,30,32,8,16,3,3,0,0,1,5,float,24,IMPLICIT_GEMM,0.0
16,16,4,1,32,5,5,0,0,5,3,float,10,IMPLICIT_GEMM,0.0
160,160,32,2,16,3,3,1,0,2,3,float,53,IMPLICIT_GEMM,0.0
256,192,1,64,2,5,5,1,1,1,3,float,190,IMPLICIT_GEMM,0.0
48,32,4,32,8,5,5,1,1,3,2,float,18,IMPLICIT_GEMM,0.0
40,30,16,64,1,3,3,1,0,2,3,float,37,IMPLICIT_GEMM,0.0
40,30,2,64,32,5,5,0,1,2,2,float,26,IMPLICIT_GEMM,0.0
40,30,1,16,2,5,5,1,1,1,1,float,7,GEMM,0.0
40,30,8,64,1,3,3,0,1,5,2,float,13,IMPLICIT_PRECOMP_GEMM,0.0
256,192,2,16,1,5,5,1,1,1,2,float,197,IMPLICIT_PRECOMP_GEMM,0.0
600,480,32,4,8,5,5,0,0,3,3,float,884,IMPLICIT_PRECOMP_GEMM,0.0
256,192,8,16,32,5,5,0,1,5,1,float,339,IMPLICIT_PRECOMP_GEMM,0.0
96,96,4,8,1,3,3,0,1,2,2,float,7,GEMM,0.0
600,480,16,16,16,5,5,0,0,2,5,float,1623,IMPLICIT_PRECOMP_GEMM,0.0
64,64,4,64,32,5,5,0,0,1,5,float,58,IMPLICIT_PRECOMP_GEMM,0.0
96,96,32,1,64,5,5,1,0,5,2,float,78,IMPLICIT_PRECOMP_GEMM,0.0
400,300,1,4,8,3,3,1,0,5,5,float,9,IMPLICIT_GEMM,0.0
400,300,4,32,64,5,5,0,1,2,1,float,3606,IMPLICIT_PRECOMP_GEMM,0.0
96,96,4,1,2,5,5,0,1,1,5,float,10,IMPLICIT_GEMM,0.0
400,300,32,64,64,3,3,1,0,1,5,float,7233,IMPLICIT_PRECOMP_GEMM,0.0
72,64,2,8,64,5,5,0,0,2,2,float,26,IMPLICIT_PRECOMP_GEMM,0.0
256,192,64,1,2,3,3,0,0,1,2,float,149,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,4,8,3,3,0,0,5,1,float,10,IMPLICIT_GEMM,0.0
640,480,1,8,1,3,3,1,1,3,1,float,202,IMPLICIT_GEMM,0.0
96,96,4,64,1,5,5,1,0,3,3,float,70,IMPLICIT_PRECOMP_GEMM,0.0
96,96,1,1,8,3,3,0,1,2,5,float,11,IMPLICIT_PRECOMP_GEMM,0.0
600,480,16,64,8,3,3,1,1,5,2,float,3252,IMPLICIT_PRECOMP_GEMM,0.0
240,64,64,1,64,3,3,1,1,5,5,float,66,IMPLICIT_PRECOMP_GEMM,0.0
400,300,8,64,1,5,5,0,1,3,1,float,1627,IMPLICIT_GEMM,0.0
48,32,1,4,64,3,3,1,0,2,1,float,12,IMPLICIT_GEMM,0.0
720,364,4,8,4,5,5,1,0,5,3,float,147,IMPLICIT_PRECOMP_GEMM,0.0
160,160,32,64,16,5,5,1,0,3,3,float,1317,IMPLICIT_PRECOMP_GEMM,0.0
160,160,4,32,64,3,3,1,1,3,3,float,117,IMPLICIT_PRECOMP_GEMM,0.0
600,480,2,8,2,5,5,0,1,1,1,float,1143,IMPLICIT_PRECOMP_GEMM,0.0
600,480,16,16,2,5,5,1,0,1,2,float,5966,GEMM,0.0
16,16,8,32,1,5,5,1,1,1,2,float,18,IMPLICIT_GEMM,0.0
240,64,32,32,8,5,5,0,1,2,2,float,849,IMPLICIT_PRECOMP_GEMM,0.0
256,192,64,8,16,3,3,0,0,3,2,float,373,IMPLICIT_PRECOMP_GEMM,0.0
16,16,4,32,8,3,3,0,0,2,3,float,11,IMPLICIT_GEMM,0.0
256,192,8,16,64,5,5,1,1,1,5,float,516,IMPLICIT_PRECOMP_GEMM,0.0
160,160,4,8,4,5,5,1,0,5,2,float,39,IMPLICIT_GEMM,0.0
160,160,2,64,64,3,3,1,0,2,5,float,156,IMPLICIT_PRECOMP_GEMM,0.0
160,160,8,8,64,3,3,0,1,2,3,float,56,IMPLICIT_PRECOMP_GEMM,0.0
640,480,2,32,4,3,3,1,0,3,2,float,505,IMPLICIT_PRECOMP_GEMM,0.0
320,320,1,16,8,3,3,0,0,2,2,float,108,IMPLICIT_PRECOMP_GEMM,0.0
600,480,16,64,8,5,5,0,1,2,5,float,6408,IMPLICIT_PRECOMP_GEMM,0.0
160,160,32,2,1,5,5,0,1,1,2,float,106,GEMM,0.0
320,320,4,8,64,5,5,0,0,5,1,float,296,IMPLICIT_PRECOMP_GEMM,0.0
640,480,64,4,4,5,5,0,1,2,5,float,1890,IMPLICIT_PRECOMP_GEMM,0.0
240,240,64,32,64,5,5,0,1,1,1,float,18264,FFT_TILING,0.0
40,30,4,4,32,5,5,0,0,1,5,float,11,IMPLICIT_GEMM,0.0
16,16,2,1,32,3,3,1,1,3,2,float,7,GEMM,0.0
40,30,16,2,2,5,5,1,1,5,5,float,26,GEMM,0.0
32,32,4,8,1,5,5,0,0,3,2,float,13,GEMM,0.0
40,30,1,1,8,3,3,1,0,2,2,float,7,GEMM,0.0
320,320,4,1,1,3,3,0,0,5,2,float,7,GEMM,0.0
16,16,8,16,64,3,3,1,0,1,1,float,14,IMPLICIT_GEMM,0.0
600,480,64,32,16,3,3,1,0,5,3,float,6093,IMPLICIT_PRECOMP_GEMM,0.0
256,256,32,1,1,5,5,1,1,2,1,float,108,GEMM,0.0
64,64,4,8,64,5,5,1,0,5,5,float,18,IMPLICIT_GEMM,0.0
640,480,16,2,16,5,5,1,1,1,1,float,2026,IMPLICIT_PRECOMP_GEMM,0.0
640,480,16,64,16,3,3,0,1,2,5,float,2795,IMPLICIT_PRECOMP_GEMM,0.0
240,240,2,2,1,3,3,1,0,5,2,float,9,IMPLICIT_GEMM,0.0
16,16,1,64,2,3,3,0,1,1,2,float,6,GEMM,0.0
256,192,8,1,16,5,5,1,1,2,5,float,21,IMPLICIT_GEMM,0.0
256,256,32,16,64,5,5,1,0,3,1,float,4260,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,2,32,5,5,1,0,2,2,float,251,IMPLICIT_PRECOMP_GEMM,0.0
72,64,2,64,32,5,5,1,0,5,1,float,48,IMPLICIT_PRECOMP_GEMM,0.0
256,256,64,64,8,3,3,0,1,1,3,float,6679,IMPLICIT_PRECOMP_GEMM,0.0
96,96,2,16,64,5,5,0,1,5,3,float,36,IMPLICIT_GEMM,0.0
64,64,32,2,8,5,5,1,1,2,3,float,59,IMPLICIT_GEMM,0.0
320,320,16,64,2,3,3,1,0,1,2,float,4728,GEMM,0.0
160,160,8,4,8,3,3,0,1,5,3,float,13,IMPLICIT_GEMM,0.0
48,32,4,64,2,5,5,0,1,1,2,float,72,IMPLICIT_GEMM,0.0
720,364,8,32,8,5,5,1,1,5,3,float,1078,IMPLICIT_PRECOMP_GEMM,0.0
40,30,64,4,32,5,5,1,1,1,5,float,80,IMPLICIT_GEMM,0.0
400,300,64,64,64,5,5,0,0,5,3,float,29383,IMPLICIT_PRECOMP_GEMM,0.0
96,96,4,32,64,5,5,1,1,3,3,float,72,IMPLICIT_PRECOMP_GEMM,0.0
240,64,2,64,16,3,3,0,0,3,3,float,52,IMPLICIT_GEMM,0.0
640,480,8,16,8,5,5,1,0,5,5,float,435,IMPLICIT_PRECOMP_GEMM,0.0
640,480,32,32,4,5,5,1,1,5,1,float,20973,GEMM,0.0
640,480,1,1,8,5,5,1,1,1,5,float,37,IMPLICIT_GEMM,0.0
16,16,16,16,32,3,3,1,0,1,3,float,10,IMPLICIT_GEMM,0.0
48,32,8,4,8,3,3,0,1,5,1,float,10,IMPLICIT_GEMM,0.0
640,480,2,32,1,5,5,1,1,2,5,float,533,IMPLICIT_PRECOMP_GEMM,0.0
400,300,8,32,32,3,3,1,0,5,5,float,246,IMPLICIT_PRECOMP_GEMM,0.0
240,240,1,1,32,5,5,1,1,2,3,float,11,IMPLICIT_GEMM,0.0
240,64,2,8,16,5,5,1,1,5,5,float,10,IMPLICIT_GEMM,0.0
400,300,1,16,16,3,3,0,1,1,5,float,99,IMPLICIT_PRECOMP_GEMM,0.0
40,30,64,64,32,3,3,0,0,5,5,float,97,IMPLICIT_PRECOMP_GEMM,0.0
72,64,1,1,64,5,5,1,1,5,3,float,10,IMPLICIT_GEMM,0.0
256,192,2,64,64,3,3,0,1,5,1,float,583,IMPLICIT_PRECOMP_GEMM,0.0
720,364,2,4,8,3,3,0,1,3,1,float,112,IMPLICIT_PRECOMP_GEMM,0.0
48,32,32,4,2,5,5,0,0,3,1,float,93,GEMM,0.0
96,96,64,4,32,5,5,1,0,3,5,float,185,IMPLICIT_PRECOMP_GEMM,0.0
16,16,4,8,4,3,3,1,0,5,5,float,6,GEMM,0.0
72,64,32,4,16,5,5,1,0,1,2,float,89,IMPLICIT_PRECOMP_GEMM,0.0
720,364,1,8,1,3,3,0,1,1,5,float,24,GEMM,0.0
240,64,4,1,2,5,5,0,0,1,5,float,10,IMPLICIT_GEMM,0.0
720,364,32,4,16,5,5,0,0,3,3,float,836,IMPLICIT_PRECOMP_GEMM,0.0
40,30,2,2,2,5,5,0,0,1,2,float,9,IMPLICIT_GEMM,0.0
320,320,2,64,2,3,3,0,1,5,2,float,148,GEMM,0.0
640,480,1,2,8,3,3,1,1,1,3,float,61,IMPLICIT_GEMM,0.0
96,96,16,2,64,5,5,1,0,1,3,float,69,IMPLICIT_PRECOMP_GEMM,0.0
600,480,1,16,1,5,5,1,1,1,5,float,313,IMPLICIT_PRECOMP_GEMM,0.0
320,320,4,2,32,3,3,0,0,5,2,float,23,IMPLICIT_GEMM,0.0
240,240,2,4,64,5,5,1,1,2,3,float,52,IMPLICIT_PRECOMP_GEMM,0.0
40,30,64,32,16,3,3,1,0,1,3,float,95,IMPLICIT_PRECOMP_GEMM,0.0
240,240,8,16,2,5,5,0,1,5,2,float,145,GEMM,0.0
256,256,2,32,64,3,3,1,1,1,1,float,1678,IMPLICIT_PRECOMP_GEMM,0.0
32,32,8,4,16,5,5,1,0,5,5,float,11,IMPLICIT_PRECOMP_GEMM,0.0
96,96,16,32,2,5,5,0,0,5,2,float,133,IMPLICIT_GEMM,0.0
600,480,2,4,64,3,3,1,1,1,1,float,964,IMPLICIT_PRECOMP_GEMM,0.0
240,240,8,32,32,3,3,1,1,1,2,float,710,IMPLICIT_PRECOMP_GEMM,0.0
600,480,16,4,1,5,5,1,1,2,2,float,1093,IMPLICIT_PRECOMP_GEMM,0.0
160,160,16,2,16,5,5,0,0,1,1,float,194,IMPLICIT_PRECOMP_GEMM,0.0
240,64,1,64,4,3,3,1,1,5,2,float,23,IMPLICIT_GEMM,0.0
32,32,32,1,64,3,3,0,1,5,2,float,15,IMPLICIT_GEMM,0.0
72,64,32,8,16,3,3,1,0,2,5,float,26,IMPLICIT_GEMM,0.0
160,160,64,8,8,3,3,0,0,1,1,float,707,WINOGRAD,0.0
400,300,16,2,16,3,3,0,1,1,2,float,185,IMPLICIT_PRECOMP_GEMM,0.0
240,64,32,2,1,3,3,0,0,5,2,float,48,IMPLICIT_GEMM,0.0
160,160,4,4,8,5,5,0,0,2,2,float,32,IMPLICIT_PRECOMP_GEMM,0.0
256,192,64,8,2,3,3,0,1,3,3,float,306,IMPLICIT_PRECOMP_GEMM,0.0
240,240,4,4,4,3,3,1,1,1,2,float,74,IMPLICIT_GEMM,0.0
256,256,16,16,32,3,3,1,1,3,3,float,225,IMPLICIT_PRECOMP_GEMM,0.0
240,64,8,32,16,5,5,1,0,2,5,float,107,IMPLICIT_PRECOMP_GEMM,0.0
48,32,1,4,1,3,3,1,1,2,2,float,9,IMPLICIT_GEMM,0.0
640,480,64,16,4,5,5,0,0,1,2,float,28163,FFT_TILING,0.0
320,320,16,8,2,5,5,1,1,1,2,float,1292,IMPLICIT_PRECOMP_GEMM,0.0
16,16,32,32,16,3,3,1,1,5,3,float,37,IMPLICIT_GEMM,0.0
256,256,2,64,16,3,3,0,1,1,2,float,643,IMPLICIT_PRECOMP_GEMM,0.0
72,64,32,32,32,3,3,1,0,3,5,float,55,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,2,8,5,5,1,1,3,5,float,119,IMPLICIT_GEMM,0.0
720,364,1,16,64,5,5,1,1,5,2,float,484,IMPLICIT_PRECOMP_GEMM,0.0
96,96,16,16,4,3,3,0,0,1,5,float,86,IMPLICIT_PRECOMP_GEMM,0.0
72,64,32,64,64,5,5,0,0,5,5,float,214,IMPLICIT_PRECOMP_GEMM,0.0
640,480,64,4,8,3,3,0,1,5,2,float,894,IMPLICIT_PRECOMP_GEMM,0.0
16,16,32,32,16,5,5,1,1,2,2,float,74,IMPLICIT_PRECOMP_GEMM,0.0
96,96,2,2,4,3,3,1,0,1,1,float,10,IMPLICIT_GEMM,0.0
32,32,1,8,32,3,3,0,1,3,3,float,10,IMPLICIT_GEMM,0.0
600,480,16,8,4,5,5,1,1,5,1,float,1606,IMPLICIT_PRECOMP_GEMM,0.0
640,480,2,64,64,3,3,1,1,2,3,float,3212,IMPLICIT_PRECOMP_GEMM,0.0
320,320,4,16,16,3,3,0,1,5,1,float,158,IMPLICIT_PRECOMP_GEMM,0.0
16,16,64,16,64,5,5,0,0,3,2,float,82,IMPLICIT_GEMM,0.0
160,160,2,2,32,5,5,1,1,3,1,float,26,IMPLICIT_GEMM,0.0
600,480,16,64,64,5,5,1,1,3,2,float,19502,IMPLICIT_PRECOMP_GEMM,0.0
256,192,4,32,32,5,5,0,1,2,3,float,282,IMPLICIT_PRECOMP_GEMM,0.0
40,30,4,1,64,5,5,0,1,1,1,float,11,IMPLICIT_GEMM,0.0
40,30,16,1,32,3,3,1,0,3,2,float,11,IMPLICIT_GEMM,0.0
72,64,64,16,2,3,3,1,1,1,5,float,131,GEMM,0.0
64,64,16,2,8,5,5,1,1,2,3,float,29,IMPLICIT_GEMM,0.0
320,320,4,2,2,5,5,1,0,3,2,float,41,IMPLICIT_PRECOMP_GEMM,0.0
48,32,2,1,1,5,5,0,0,2,5,float,6,GEMM,0.0
640,480,64,16,64,5,5,0,0,5,3,float,8657,IMPLICIT_PRECOMP_GEMM,0.0
40,30,2,16,16,3,3,0,1,5,2,float,10,IMPLICIT_GEMM,0.0
600,480,1,4,32,5,5,0,1,1,5,float,131,IMPLICIT_PRECOMP_GEMM,0.0
32,32,1,32,64,3,3,0,1,1,5,float,14,IMPLICIT_GEMM,0.0
240,64,16,64,8,3,3,1,0,3,2,float,228,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,32,16,3,3,0,0,1,5,float,10,IMPLICIT_GEMM,0.0
160,160,16,1,4,3,3,1,1,2,2,float,21,IMPLICIT_GEMM,0.0
40,30,64,32,16,3,3,1,0,5,3,float,46,IMPLICIT_GEMM,0.0
72,64,32,8,64,3,3,0,1,5,3,float,50,IMPLICIT_GEMM,0.0
40,30,32,4,8,3,3,1,1,3,2,float,16,IMPLICIT_GEMM,0.0
40,30,64,8,16,5,5,1,0,3,1,float,128,IMPLICIT_GEMM,0.0
72,64,8,4,1,3,3,0,1,1,3,float,12,IMPLICIT_GEMM,0.0
96,96,64,4,64,3,3,1,1,1,5,float,102,IMPLICIT_PRECOMP_GEMM,0.0
640,480,32,4,8,3,3,0,0,1,1,float,2551,WINOGRAD,0.0
